Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Customer_Type,Division,District,Purchase_Frequency_Monthly,Customer_Lifetime_Value_BDT
CUST-BD-04059,Anwar Hawlader,46,Male,Moderate-Spender,Regular,Chittagong,Cox's Bazar,13,30576.23
CUST-BD-02679,Rakib Sheikh,36,Male,Low-Engagement,New,Rajshahi,Sirajganj,14,11138.98
CUST-BD-03701,Shayla Sheikh,47,Female,Low-Engagement,Loyal,Dhaka,Dhaka,14,17810.25
CUST-BD-01824,Kamrul Saha,27,Male,Moderate-Spender,Loyal,Rajshahi,Bogura,4,72793.93
CUST-BD-00313,Mou Khan,44,Female,Moderate-Spender,Loyal,Khulna,Chuadanga,11,51311.79
CUST-BD-00942,Naim Hossain,45,Male,Moderate-Spender,Loyal,Dhaka,Munshiganj,20,19360.8
CUST-BD-04529,Lamiya Mia,34,Female,Moderate-Spender,Regular,Rangpur,Dinajpur,2,15969.22
CUST-BD-00828,Muntasir Das,28,Male,High-Value,Regular,Rajshahi,Pabna,14,258871.87
CUST-BD-00273,Rafi Sikder,48,Male,Moderate-Spender,Loyal,Barisal,Bhola,21,63435.24
CUST-BD-01076,Nadia Khan,29,Female,Moderate-Spender,New,Sylhet,Sunamganj,7,58716.89
CUST-BD-02980,Mahabub Talukder,37,Male,Low-Engagement,Regular,Chittagong,Chandpur,16,14303.97
CUST-BD-04731,Lamiya Nath,20,Female,Moderate-Spender,Churned-Risk,Chittagong,Noakhali,13,22038.92
CUST-BD-01145,Nasreen Akter,32,Female,High-Value,Regular,Mymensingh,Jamalpur,7,256725.55
CUST-BD-04915,Nusrat Nath,19,Female,Moderate-Spender,Churned-Risk,Khulna,Khulna,22,33411.44
CUST-BD-01802,Nadia Talukder,34,Female,Moderate-Spender,Regular,Rangpur,Kurigram,17,15468.64
CUST-BD-01871,Imran Begum,21,Male,Moderate-Spender,Regular,Rangpur,Dinajpur,17,52928.06
CUST-BD-02110,Karim Saha,42,Male,Moderate-Spender,Loyal,Rangpur,Rangpur,18,34822.7
CUST-BD-01852,Shafiq Akter,56,Male,Moderate-Spender,Loyal,Chittagong,Comilla,13,65230.0
CUST-BD-03107,Nusrat Hawlader,19,Female,High-Value,New,Khulna,Khulna,13,397943.01
CUST-BD-03367,Puja Molla,28,Female,Moderate-Spender,Reactivated,Rajshahi,Sirajganj,13,75718.11
CUST-BD-01654,Sabrina Hossain,30,Female,VIP-Platinum,Regular,Khulna,Jessore,16,1124161.03
CUST-BD-01217,Rakib Rahman,26,Male,Moderate-Spender,Regular,Rangpur,Gaibandha,5,56148.04
CUST-BD-03547,Jahangir Ahmed,43,Male,High-Value,Reactivated,Rangpur,Gaibandha,6,182895.21
CUST-BD-04609,Milon Sheikh,43,Male,High-Value,Loyal,Dhaka,Manikganj,19,133443.41
CUST-BD-00377,Jahangir Sikder,45,Male,VIP-Platinum,New,Rajshahi,Pabna,2,1160641.22
CUST-BD-02687,Milon Begum,40,Male,Moderate-Spender,Regular,Khulna,Bagerhat,1,51449.81
CUST-BD-03049,Mitu Begum,40,Female,Moderate-Spender,Regular,Chittagong,Chandpur,17,24950.38
CUST-BD-04629,Liton Akter,48,Male,Low-Engagement,New,Chittagong,Feni,22,7633.77
CUST-BD-00822,Tania Nath,51,Female,Moderate-Spender,Regular,Barisal,Patuakhali,17,39002.0
CUST-BD-03237,Munni Nath,47,Female,Low-Engagement,Regular,Rangpur,Kurigram,19,9549.5
CUST-BD-01302,Kaniz Banik,46,Female,Moderate-Spender,Churned-Risk,Barisal,Patuakhali,17,57765.28
CUST-BD-00858,Nasreen Chowdhury,40,Female,High-Value,New,Sylhet,Sunamganj,24,442255.8
CUST-BD-04837,Lamiya Molla,29,Female,High-Value,Regular,Mymensingh,Jamalpur,7,51135.06
CUST-BD-01691,Naim Khan,42,Male,Low-Engagement,Loyal,Chittagong,Comilla,15,9833.85
CUST-BD-01845,Munni Sarkar,36,Female,Low-Engagement,Loyal,Mymensingh,Jamalpur,4,11147.71
CUST-BD-01417,Sabrina Das,35,Female,High-Value,Regular,Khulna,Chuadanga,6,139407.53
CUST-BD-01297,Karim Nath,46,Male,High-Value,Churned-Risk,Rangpur,Kurigram,9,465069.11
CUST-BD-01156,Mahabub Sheikh,47,Male,High-Value,Regular,Sylhet,Sunamganj,10,117599.02
CUST-BD-04265,Sabrina Mia,34,Female,Low-Engagement,Regular,Sylhet,Sunamganj,5,14857.6
CUST-BD-03851,Bristy Begum,28,Female,High-Value,Reactivated,Rangpur,Lalmonirhat,9,288193.75
CUST-BD-01274,Mamun Ahmed,31,Male,High-Value,Churned-Risk,Rajshahi,Sirajganj,9,240153.48
CUST-BD-00756,Nasreen Ahmed,66,Female,High-Value,Regular,Mymensingh,Sherpur,16,275652.54
CUST-BD-02592,Zubayer Talukder,29,Male,Low-Engagement,Churned-Risk,Barisal,Barisal,19,3545.74
CUST-BD-04685,Liton Saha,22,Male,High-Value,New,Chittagong,Feni,15,356934.81
CUST-BD-01625,Arif Rahman,57,Male,Moderate-Spender,New,Rajshahi,Rajshahi,23,68316.63
CUST-BD-04512,Fatema Hossain,47,Female,Moderate-Spender,Loyal,Sylhet,Moulvibazar,9,67726.65
CUST-BD-00524,Rifat Dey,41,Male,Low-Engagement,Regular,Barisal,Barisal,9,3940.79
CUST-BD-03657,Kaniz Sheikh,35,Female,High-Value,Regular,Rajshahi,Sirajganj,5,304504.31
CUST-BD-03592,Mahabub Begum,42,Male,Moderate-Spender,Regular,Chittagong,Chittagong,13,14507.34
CUST-BD-02912,Kaniz Ahmed,39,Female,Low-Engagement,New,Barisal,Patuakhali,4,4195.79
CUST-BD-02404,Liton Paul,31,Male,Low-Engagement,Loyal,Sylhet,Sylhet,24,13787.51
CUST-BD-03358,Shamima Sheikh,18,Female,Moderate-Spender,Regular,Khulna,Chuadanga,3,77265.89
CUST-BD-02531,Hasan Ahmed,40,Male,High-Value,Loyal,Khulna,Jessore,24,162068.53
CUST-BD-03782,Popy Mondal,31,Female,Moderate-Spender,New,Mymensingh,Jamalpur,18,19949.84
CUST-BD-00047,Rakib Talukder,29,Male,Low-Engagement,Regular,Khulna,Khulna,21,19370.89
CUST-BD-00328,Imran Begum,44,Male,Low-Engagement,Regular,Barisal,Barisal,14,16117.88
CUST-BD-03786,Milon Das,28,Male,High-Value,Regular,Dhaka,Dhaka,9,166143.93
CUST-BD-01379,Rafi Islam,27,Male,High-Value,New,Chittagong,Noakhali,6,229071.83
CUST-BD-04139,Tasnim Molla,45,Female,Low-Engagement,Loyal,Dhaka,Gazipur,22,7187.48
CUST-BD-00166,Nasreen Mondal,39,Female,Moderate-Spender,Regular,Dhaka,Manikganj,23,17245.13
CUST-BD-02945,Belal Molla,38,Male,VIP-Platinum,New,Barisal,Barisal,8,404459.43
CUST-BD-02295,Puja Khan,25,Female,High-Value,Loyal,Sylhet,Sunamganj,24,402841.86
CUST-BD-02294,Shafiq Molla,25,Male,Low-Engagement,Regular,Rajshahi,Sirajganj,5,12826.25
CUST-BD-00916,Tasnim Molla,38,Female,Low-Engagement,Regular,Sylhet,Moulvibazar,15,10609.93
CUST-BD-01059,Jamal Sarkar,41,Male,Low-Engagement,Churned-Risk,Dhaka,Narayanganj,22,10460.58
CUST-BD-01817,Rahela Das,18,Female,High-Value,New,Mymensingh,Mymensingh,13,398734.72
CUST-BD-03586,Jannatul Akter,19,Female,Low-Engagement,Loyal,Dhaka,Munshiganj,16,18287.08
CUST-BD-02537,Naim Khan,46,Male,Low-Engagement,Loyal,Chittagong,Chandpur,21,10632.92
CUST-BD-04371,Lamiya Sikder,18,Female,Low-Engagement,Regular,Chittagong,Comilla,7,6637.04
CUST-BD-00641,Mithila Hawlader,30,Female,Moderate-Spender,Loyal,Sylhet,Moulvibazar,23,70817.3
CUST-BD-01939,Sabrina Das,48,Female,Low-Engagement,Regular,Rangpur,Rangpur,18,9772.55
CUST-BD-03076,Zubayer Ahmed,56,Male,Moderate-Spender,Loyal,Barisal,Pirojpur,3,65201.36
CUST-BD-01296,Belal Majumder,33,Male,High-Value,New,Mymensingh,Netrokona,24,391959.18
CUST-BD-00751,Meghla Begum,23,Female,Moderate-Spender,Regular,Khulna,Chuadanga,22,47970.46
CUST-BD-03661,Sadia Akter,30,Female,Moderate-Spender,Regular,Mymensingh,Jamalpur,24,73865.51
CUST-BD-01317,Sadia Saha,22,Female,High-Value,Regular,Rajshahi,Pabna,22,108372.31
CUST-BD-04237,Mamun Hawlader,52,Male,Low-Engagement,Regular,Dhaka,Narayanganj,15,6153.32
CUST-BD-04812,Farhan Banik,18,Male,Moderate-Spender,Regular,Mymensingh,Sherpur,6,29436.75
CUST-BD-02597,Rahela Begum,27,Female,Moderate-Spender,Loyal,Rajshahi,Sirajganj,4,56520.56
CUST-BD-01828,Anika Khan,51,Female,Moderate-Spender,Churned-Risk,Khulna,Satkhira,23,24738.31
CUST-BD-02586,Jahangir Majumder,27,Male,High-Value,Regular,Chittagong,Chandpur,3,241288.87
CUST-BD-01978,Puja Hossain,46,Female,Low-Engagement,Loyal,Rangpur,Dinajpur,18,12329.93
CUST-BD-04478,Nadia Islam,44,Female,Low-Engagement,Regular,Sylhet,Habiganj,17,7559.42
CUST-BD-03538,Farhan Islam,25,Male,High-Value,Loyal,Mymensingh,Mymensingh,17,189372.98
CUST-BD-00048,Tania Akter,47,Female,Low-Engagement,Loyal,Barisal,Barisal,19,3191.49
CUST-BD-02731,Bristy Sikder,49,Female,Moderate-Spender,Loyal,Mymensingh,Sherpur,24,20275.59
CUST-BD-00154,Hasan Hossain,37,Male,Moderate-Spender,Churned-Risk,Sylhet,Habiganj,16,30261.3
CUST-BD-03882,Rupa Saha,37,Female,Moderate-Spender,New,Khulna,Chuadanga,13,66166.67
CUST-BD-04675,Fatema Hossain,44,Female,Moderate-Spender,Loyal,Chittagong,Comilla,2,62481.41
CUST-BD-04131,Nusrat Dey,32,Female,Moderate-Spender,Regular,Sylhet,Sunamganj,3,66689.92
CUST-BD-00512,Jahangir Mondal,34,Male,High-Value,Regular,Chittagong,Chandpur,24,153655.85
CUST-BD-00028,Liton Mia,39,Male,Low-Engagement,Regular,Dhaka,Dhaka,6,18600.97
CUST-BD-01819,Lamiya Mia,32,Female,Low-Engagement,Regular,Rangpur,Lalmonirhat,10,5066.54
CUST-BD-00639,Jannatul Roy,19,Female,High-Value,Regular,Sylhet,Sylhet,21,91036.06
CUST-BD-00232,Shamima Sarkar,37,Female,Moderate-Spender,Regular,Rajshahi,Pabna,10,49066.07
CUST-BD-04013,Naim Mondal,23,Male,Moderate-Spender,Regular,Barisal,Pirojpur,22,24914.67
CUST-BD-02701,Rakib Nath,39,Male,Moderate-Spender,Loyal,Mymensingh,Jamalpur,17,10139.42
CUST-BD-03519,Sumaiya Sarkar,50,Female,Moderate-Spender,Regular,Dhaka,Dhaka,8,12093.61
CUST-BD-03883,Sumaiya Das,18,Female,Moderate-Spender,Regular,Chittagong,Chandpur,3,61917.43
CUST-BD-02005,Rupa Saha,18,Female,Low-Engagement,New,Sylhet,Habiganj,24,10806.22
CUST-BD-04634,Meghla Rahman,45,Female,Low-Engagement,Regular,Barisal,Bhola,6,5853.89
CUST-BD-04158,Imran Rahman,29,Male,High-Value,New,Khulna,Khulna,13,269422.03
CUST-BD-00445,Farhan Sarkar,19,Male,Low-Engagement,New,Chittagong,Comilla,9,13242.4
CUST-BD-00140,Sumaiya Khan,20,Female,Low-Engagement,Regular,Chittagong,Comilla,9,12557.65
CUST-BD-01619,Toma Sikder,29,Female,Low-Engagement,Regular,Khulna,Jessore,9,18865.18
CUST-BD-04770,Tasnim Bhuiyan,44,Female,Low-Engagement,Reactivated,Rangpur,Kurigram,22,12480.71
CUST-BD-03062,Muntasir Majumder,31,Male,Low-Engagement,Regular,Mymensingh,Sherpur,21,9169.95
CUST-BD-03975,Tasnim Mia,39,Female,Low-Engagement,New,Chittagong,Comilla,17,19643.58
CUST-BD-01118,Laboni Biswas,34,Female,Moderate-Spender,Loyal,Sylhet,Habiganj,17,62576.29
CUST-BD-00207,Sumaiya Khan,41,Female,VIP-Platinum,Loyal,Rangpur,Kurigram,11,1682010.92
CUST-BD-04541,Rupa Banik,22,Female,Moderate-Spender,Reactivated,Sylhet,Sylhet,22,49352.74
CUST-BD-01175,Rifat Islam,25,Male,Moderate-Spender,Loyal,Khulna,Jessore,8,48618.4
CUST-BD-04122,Noman Banik,33,Male,Low-Engagement,Regular,Chittagong,Chittagong,21,11700.19
CUST-BD-01669,Mou Chowdhury,45,Female,Moderate-Spender,Regular,Rajshahi,Natore,10,10488.81
CUST-BD-01307,Tania Banik,35,Female,Moderate-Spender,New,Chittagong,Noakhali,1,42968.51
CUST-BD-00160,Kamrul Banik,42,Male,Moderate-Spender,Regular,Barisal,Bhola,5,60916.54
CUST-BD-04801,Anika Roy,41,Female,Moderate-Spender,Regular,Rajshahi,Bogura,9,31024.4
CUST-BD-02982,Jamal Nath,50,Male,Low-Engagement,New,Khulna,Satkhira,11,5609.11
CUST-BD-04098,Rahela Roy,27,Female,VIP-Platinum,Churned-Risk,Rangpur,Gaibandha,19,1051544.63
CUST-BD-00209,Sazzad Akter,41,Male,Low-Engagement,New,Dhaka,Dhaka,6,10843.94
CUST-BD-01836,Fatema Banik,39,Female,VIP-Platinum,Churned-Risk,Sylhet,Sunamganj,12,269208.35
CUST-BD-03302,Imran Akter,23,Male,High-Value,New,Mymensingh,Netrokona,21,467541.8
CUST-BD-03333,Nusrat Nath,54,Female,Low-Engagement,New,Barisal,Pirojpur,13,6902.93
CUST-BD-03907,Rahela Bhuiyan,50,Female,Moderate-Spender,Regular,Chittagong,Chittagong,7,19868.72
CUST-BD-00252,Noman Roy,46,Male,Low-Engagement,Regular,Dhaka,Manikganj,19,3506.94
CUST-BD-04775,Farhan Bhuiyan,18,Male,Low-Engagement,New,Rajshahi,Natore,13,6653.16
CUST-BD-02699,Shamima Mondal,42,Female,High-Value,Regular,Rajshahi,Rajshahi,10,353557.31
CUST-BD-04084,Siam Nath,18,Male,Moderate-Spender,New,Dhaka,Munshiganj,14,22613.32
CUST-BD-02831,Munni Das,18,Female,VIP-Platinum,New,Rajshahi,Bogura,1,1152710.6
CUST-BD-02453,Zubayer Chowdhury,34,Male,VIP-Platinum,Regular,Rangpur,Dinajpur,13,1257789.39
CUST-BD-04073,Rafi Banik,18,Male,Low-Engagement,Regular,Sylhet,Sunamganj,14,13106.83
CUST-BD-04779,Rahim Islam,21,Male,Moderate-Spender,Loyal,Rangpur,Kurigram,21,25239.85
CUST-BD-04180,Meghla Sheikh,30,Female,Moderate-Spender,Regular,Khulna,Khulna,18,40580.76
CUST-BD-00282,Rahela Mia,42,Female,Low-Engagement,Loyal,Barisal,Barisal,7,18001.03
CUST-BD-01471,Anwar Das,49,Male,Moderate-Spender,Loyal,Sylhet,Sylhet,1,51969.77
CUST-BD-04129,Riya Dey,26,Female,Low-Engagement,Regular,Rajshahi,Pabna,16,8345.94
CUST-BD-02411,Anika Begum,44,Female,Low-Engagement,Loyal,Barisal,Barisal,10,3628.95
CUST-BD-04096,Meghla Begum,22,Female,Low-Engagement,Loyal,Sylhet,Moulvibazar,19,7934.53
CUST-BD-03216,Noman Mondal,56,Male,Low-Engagement,New,Rajshahi,Bogura,10,14936.87
CUST-BD-02357,Mamun Akter,30,Male,High-Value,Loyal,Rajshahi,Rajshahi,8,85208.86
CUST-BD-04008,Zubayer Paul,27,Male,High-Value,Regular,Khulna,Satkhira,10,319199.75
CUST-BD-01366,Sohel Banik,33,Male,Moderate-Spender,New,Sylhet,Sunamganj,3,29781.98
CUST-BD-02152,Siam Hawlader,54,Male,High-Value,Regular,Mymensingh,Netrokona,24,396387.92
CUST-BD-03764,Sabbir Molla,44,Male,High-Value,Regular,Dhaka,Narsingdi,3,295266.08
CUST-BD-04219,Tanvir Chowdhury,38,Male,Low-Engagement,Loyal,Mymensingh,Mymensingh,1,13811.17
CUST-BD-04002,Shamima Bhuiyan,34,Female,Moderate-Spender,Loyal,Rajshahi,Natore,1,23741.86
CUST-BD-01184,Rakib Dey,18,Male,Moderate-Spender,Regular,Sylhet,Habiganj,12,21303.07
CUST-BD-03990,Mou Bhuiyan,25,Female,Moderate-Spender,Regular,Dhaka,Narsingdi,24,60748.25
CUST-BD-00268,Rahim Begum,18,Male,Moderate-Spender,Churned-Risk,Barisal,Bhola,7,76991.38
CUST-BD-03449,Puja Paul,30,Female,Moderate-Spender,Regular,Rajshahi,Bogura,16,10937.78
CUST-BD-00592,Jahangir Molla,29,Male,Moderate-Spender,Loyal,Barisal,Pirojpur,2,67541.86
CUST-BD-04794,Bristy Banik,38,Female,High-Value,Loyal,Rajshahi,Pabna,14,411273.64
CUST-BD-04748,Shahid Banik,21,Male,Low-Engagement,New,Khulna,Bagerhat,23,7293.29
CUST-BD-02596,Jahangir Chowdhury,18,Male,High-Value,Regular,Mymensingh,Mymensingh,21,212744.21
CUST-BD-03430,Imran Dey,48,Male,Moderate-Spender,Regular,Rangpur,Rangpur,9,68416.29
CUST-BD-02820,Mahabub Ghosh,18,Male,Low-Engagement,New,Mymensingh,Sherpur,10,2098.36
CUST-BD-03685,Shayla Talukder,42,Female,Moderate-Spender,Regular,Sylhet,Sylhet,22,36055.68
CUST-BD-02959,Liton Das,48,Male,VIP-Platinum,Regular,Barisal,Pirojpur,7,885015.91
CUST-BD-04585,Belal Biswas,32,Male,Moderate-Spender,Churned-Risk,Mymensingh,Mymensingh,8,22625.24
CUST-BD-03899,Fatema Biswas,40,Female,Moderate-Spender,Regular,Sylhet,Sunamganj,13,27842.06
CUST-BD-02620,Shamima Dey,52,Female,Low-Engagement,Regular,Rajshahi,Natore,2,1101.26
CUST-BD-00957,Sabbir Majumder,39,Male,High-Value,Regular,Barisal,Barisal,8,419735.21
CUST-BD-03777,Shamima Molla,18,Female,Moderate-Spender,Loyal,Rangpur,Kurigram,5,58049.32
CUST-BD-00050,Muntasir Sheikh,18,Male,Moderate-Spender,Loyal,Dhaka,Narsingdi,24,74790.26
CUST-BD-01405,Kamrul Paul,46,Male,Moderate-Spender,Regular,Rangpur,Kurigram,11,34849.41
CUST-BD-02077,Kamrul Akter,42,Male,Moderate-Spender,Loyal,Barisal,Bhola,8,29953.05
CUST-BD-04403,Anika Saha,24,Female,Moderate-Spender,Churned-Risk,Rajshahi,Rajshahi,21,56416.06
CUST-BD-03357,Mitu Banik,35,Female,Moderate-Spender,Reactivated,Dhaka,Dhaka,9,18614.85
CUST-BD-00746,Rahela Islam,26,Female,Moderate-Spender,Regular,Sylhet,Sylhet,16,39244.03
CUST-BD-02511,Anwar Sheikh,40,Male,High-Value,Regular,Khulna,Khulna,24,113862.23
CUST-BD-00118,Mithila Rahman,20,Female,Moderate-Spender,Loyal,Mymensingh,Netrokona,15,57432.76
CUST-BD-04699,Laboni Banik,36,Female,Moderate-Spender,New,Rangpur,Kurigram,18,70008.04
CUST-BD-00621,Sabrina Chowdhury,25,Female,Low-Engagement,Regular,Khulna,Jessore,2,19923.89
CUST-BD-01004,Meghla Akter,27,Female,Moderate-Spender,Loyal,Khulna,Bagerhat,14,52911.93
CUST-BD-03521,Lamiya Hawlader,41,Female,VIP-Platinum,Regular,Rangpur,Gaibandha,13,1982665.33
CUST-BD-00183,Nasreen Khan,22,Female,Moderate-Spender,New,Chittagong,Chittagong,18,27914.67
CUST-BD-02374,Fatema Majumder,41,Female,Moderate-Spender,Loyal,Barisal,Barisal,6,28967.35
CUST-BD-04587,Karim Mondal,47,Male,Moderate-Spender,Churned-Risk,Chittagong,Feni,15,45654.83
CUST-BD-02438,Milon Hawlader,44,Male,VIP-Platinum,Churned-Risk,Chittagong,Chandpur,21,1602438.87
CUST-BD-01757,Meghla Paul,33,Female,Moderate-Spender,Churned-Risk,Sylhet,Sunamganj,14,53042.7
CUST-BD-03505,Farhan Paul,28,Male,Moderate-Spender,Regular,Barisal,Pirojpur,8,29790.25
CUST-BD-01486,Riya Sarkar,46,Female,Low-Engagement,Regular,Rajshahi,Rajshahi,5,17167.46
CUST-BD-01152,Kamrul Das,18,Male,High-Value,New,Khulna,Khulna,5,280194.09
CUST-BD-03303,Rupa Banik,37,Female,Low-Engagement,Regular,Rangpur,Dinajpur,9,1579.06
CUST-BD-01385,Shahid Ahmed,43,Male,Moderate-Spender,Reactivated,Rangpur,Gaibandha,15,63389.03
CUST-BD-03679,Sumaiya Nath,49,Female,High-Value,Regular,Dhaka,Dhaka,18,309560.4
CUST-BD-02936,Sohel Saha,52,Male,Low-Engagement,New,Rajshahi,Rajshahi,5,10444.95
CUST-BD-02191,Sabrina Khan,18,Female,Low-Engagement,Regular,Dhaka,Gazipur,1,9267.24
CUST-BD-04407,Rahela Molla,33,Female,Moderate-Spender,Loyal,Chittagong,Feni,23,78345.81
CUST-BD-01917,Siam Islam,25,Male,Moderate-Spender,Regular,Rangpur,Kurigram,1,11837.59
CUST-BD-02526,Riya Hawlader,40,Female,Moderate-Spender,New,Dhaka,Dhaka,19,46131.06
CUST-BD-03807,Sohel Chowdhury,35,Male,VIP-Platinum,New,Chittagong,Chandpur,10,1987085.24
CUST-BD-00829,Rakib Sheikh,29,Male,Moderate-Spender,Regular,Dhaka,Gazipur,18,65276.89
CUST-BD-02172,Toma Rahman,34,Female,High-Value,Loyal,Khulna,Satkhira,19,342444.04
CUST-BD-01661,Rahim Sikder,50,Male,Moderate-Spender,New,Rajshahi,Rajshahi,1,70458.33
CUST-BD-00413,Sabrina Biswas,18,Female,Low-Engagement,Regular,Sylhet,Sylhet,5,6911.34
CUST-BD-00403,Jahangir Begum,35,Male,High-Value,Loyal,Sylhet,Moulvibazar,5,487474.2
CUST-BD-02778,Munni Hossain,32,Female,Low-Engagement,Churned-Risk,Rajshahi,Natore,21,2720.7
CUST-BD-00463,Lamiya Islam,26,Female,Moderate-Spender,Loyal,Rajshahi,Pabna,21,17543.6
CUST-BD-02205,Mahabub Nath,23,Male,High-Value,Regular,Sylhet,Habiganj,13,398607.44
CUST-BD-01505,Siam Sheikh,32,Male,Moderate-Spender,Regular,Rangpur,Dinajpur,6,69665.01
CUST-BD-02429,Rakib Sarkar,48,Male,Moderate-Spender,Regular,Barisal,Barisal,10,13332.38
CUST-BD-00520,Sabbir Das,44,Male,High-Value,Loyal,Dhaka,Munshiganj,12,342154.28
CUST-BD-04288,Laboni Ahmed,37,Female,Low-Engagement,Regular,Dhaka,Narsingdi,10,7436.81
CUST-BD-01856,Anwar Mia,26,Male,High-Value,Loyal,Mymensingh,Mymensingh,22,489261.77
CUST-BD-00682,Meghla Sheikh,21,Female,Moderate-Spender,Regular,Rajshahi,Pabna,10,30981.47
CUST-BD-00684,Nasreen Talukder,40,Female,High-Value,Churned-Risk,Dhaka,Dhaka,4,366509.36
CUST-BD-04489,Nadia Khan,45,Female,Moderate-Spender,Regular,Sylhet,Habiganj,24,39206.14
CUST-BD-03741,Siam Mondal,26,Male,Moderate-Spender,New,Rangpur,Rangpur,7,54532.6
CUST-BD-00339,Sumaiya Mia,39,Female,Moderate-Spender,Regular,Sylhet,Moulvibazar,18,29387.74
CUST-BD-04488,Rupa Sheikh,28,Female,Moderate-Spender,Regular,Barisal,Barisal,20,59501.61
CUST-BD-01315,Rahim Mia,35,Male,Moderate-Spender,Churned-Risk,Rajshahi,Bogura,14,16439.36
CUST-BD-00430,Shahid Akter,18,Male,Moderate-Spender,Reactivated,Mymensingh,Jamalpur,3,32146.84
CUST-BD-01329,Rahela Nath,20,Female,High-Value,Regular,Khulna,Satkhira,9,306987.18
CUST-BD-04574,Tanvir Chowdhury,27,Male,VIP-Platinum,Churned-Risk,Mymensingh,Jamalpur,13,1134294.68
CUST-BD-02243,Rafi Sikder,58,Male,High-Value,Churned-Risk,Chittagong,Noakhali,1,307782.83
CUST-BD-00944,Nasreen Bhuiyan,33,Female,Moderate-Spender,Loyal,Chittagong,Noakhali,22,12166.33
CUST-BD-00173,Shayla Khan,34,Female,Moderate-Spender,Reactivated,Barisal,Pirojpur,3,23440.37
CUST-BD-00308,Noman Roy,27,Male,Low-Engagement,Loyal,Sylhet,Moulvibazar,8,7288.8
CUST-BD-01907,Muntasir Mia,18,Male,Moderate-Spender,Regular,Sylhet,Sylhet,5,46256.81
CUST-BD-01785,Riya Banik,35,Female,Low-Engagement,Regular,Sylhet,Moulvibazar,17,5163.6
CUST-BD-03399,Farhan Sheikh,62,Male,Moderate-Spender,New,Chittagong,Chandpur,2,77292.97
CUST-BD-02186,Hasan Roy,53,Male,VIP-Platinum,Loyal,Barisal,Bhola,16,1118894.17
CUST-BD-02787,Puja Begum,25,Female,Moderate-Spender,New,Rangpur,Gaibandha,4,61234.6
CUST-BD-01838,Sabbir Dey,36,Male,High-Value,Loyal,Khulna,Chuadanga,20,225810.59
CUST-BD-01211,Zubayer Das,20,Male,High-Value,Loyal,Barisal,Bhola,8,126684.84
CUST-BD-02685,Rifat Bhuiyan,39,Male,High-Value,Regular,Barisal,Barisal,18,363876.94
CUST-BD-01759,Rakib Roy,54,Male,Low-Engagement,Loyal,Dhaka,Gazipur,21,6270.4
CUST-BD-01952,Lamiya Dey,50,Female,Low-Engagement,Regular,Rangpur,Lalmonirhat,4,11455.54
CUST-BD-00998,Sabbir Hossain,42,Male,Moderate-Spender,Loyal,Chittagong,Feni,6,14021.72
CUST-BD-02616,Popy Rahman,43,Female,Moderate-Spender,Loyal,Dhaka,Manikganj,15,48245.7
CUST-BD-01214,Tanvir Begum,45,Male,Moderate-Spender,Loyal,Khulna,Chuadanga,3,21133.72
CUST-BD-02826,Sabrina Biswas,55,Female,Low-Engagement,Regular,Khulna,Satkhira,11,10485.98
CUST-BD-02097,Rupa Sikder,43,Female,Moderate-Spender,Regular,Sylhet,Habiganj,23,40582.56
CUST-BD-04546,Puja Banik,42,Female,VIP-Platinum,New,Rajshahi,Sirajganj,23,850208.61
CUST-BD-01044,Lamiya Hawlader,34,Female,Low-Engagement,Regular,Rangpur,Lalmonirhat,24,6851.6
CUST-BD-01736,Bristy Talukder,18,Female,Low-Engagement,Regular,Chittagong,Feni,22,14083.23
CUST-BD-00452,Tania Banik,46,Female,Low-Engagement,New,Rangpur,Kurigram,11,1873.47
CUST-BD-04011,Tasnim Islam,35,Female,Low-Engagement,Regular,Dhaka,Manikganj,15,6079.23
CUST-BD-03570,Karim Rahman,45,Male,High-Value,New,Chittagong,Chandpur,11,396823.07
CUST-BD-00307,Toma Ahmed,50,Female,Moderate-Spender,Regular,Chittagong,Chittagong,22,69442.6
CUST-BD-03258,Sadia Roy,26,Female,High-Value,Regular,Sylhet,Sunamganj,18,160251.35
CUST-BD-02637,Jamal Saha,37,Male,VIP-Platinum,New,Rajshahi,Sirajganj,15,922679.3
CUST-BD-00953,Lamiya Ghosh,19,Female,Moderate-Spender,New,Rajshahi,Rajshahi,15,29455.31
CUST-BD-00072,Nusrat Dey,53,Female,Low-Engagement,New,Chittagong,Cox's Bazar,1,19329.69
CUST-BD-04514,Puja Hawlader,23,Female,Low-Engagement,Loyal,Mymensingh,Sherpur,2,12383.21
CUST-BD-03391,Rafi Islam,18,Male,High-Value,Regular,Rangpur,Gaibandha,24,260920.77
CUST-BD-01413,Hussain Rahman,40,Male,High-Value,New,Sylhet,Moulvibazar,14,441910.95
CUST-BD-01612,Rahela Begum,18,Female,Moderate-Spender,Reactivated,Khulna,Khulna,3,46928.51
CUST-BD-03773,Fatema Bhuiyan,25,Female,High-Value,New,Rangpur,Dinajpur,7,102952.36
CUST-BD-01172,Anika Saha,38,Female,Moderate-Spender,Regular,Sylhet,Sylhet,11,67159.12
CUST-BD-02189,Zubayer Rahman,29,Male,Moderate-Spender,New,Sylhet,Sunamganj,15,33398.72
