Transaction_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Customer_Type,Division,District,Transaction_Date,Year,Month,Month_Name,Quarter,Week_Number,Day_of_Week,Season,Business_Category,Business_Sub_Category,Business_Type,Employee_Count,Annual_Revenue_BDT,Product_Name,Quantity,Unit_Price_BDT,Gross_Amount_BDT,Discount_Percent,Discount_Amount_BDT,Net_Amount_BDT,Profit_Margin_Percent,Profit_Amount_BDT,Payment_Method,Order_Channel,Delivery_Days,Delivery_Status,Is_Returned,Return_Reason,Purchase_Frequency_Monthly,Days_Since_Last_Purchase,Customer_Lifetime_Value_BDT,Marketing_Channel,Campaign_Type,Stock_Level,Customer_Satisfaction_Score
TXN-BD-024130,CUST-BD-04679,Puja Ahmed,45,Female,Moderate-Spender,Loyal,Mymensingh,Jamalpur,2022-11-07,2022,11,November,Q4,45,Monday,Year-End & Winter Sale,IT Services,Software Company,SME,45,59928642.76,Data Entry,4,168599.58,674398.32,12.71,85716.03,588682.29,31.93,187966.26,Visa Card,Mobile App,6,On-Time,No,,21,35,72729.06,SMS Marketing,Eid Festival Sale,Medium,3.9
TXN-BD-024131,CUST-BD-00951,Fatema Das,32,Female,High-Value,Loyal,Khulna,Chuadanga,2022-08-17,2022,8,August,Q3,33,Wednesday,Eid-ul-Adha Season,Real Estate,Land Broker,SME,37,77843069.32,Land Plot,1,1688636.92,1688636.92,18.65,314930.79,1373706.13,17.22,236552.2,bKash,Mobile App,12,On-Time,No,,21,316,447395.87,,,High,4.1
TXN-BD-024132,CUST-BD-02661,Kamrul Roy,20,Male,Moderate-Spender,Regular,Sylhet,Moulvibazar,2022-03-22,2022,3,March,Q1,12,Tuesday,Pohela Boishakh Period,Fashion & Apparel,Garments,SME,19,23612761.91,T-Shirt,1,1684.93,1684.93,13.38,225.44,1459.49,39.45,575.77,MasterCard,In-Store,0,In-Store Pickup,No,,3,167,21222.55,Newspaper,Ramadan Special,Low,4.4
TXN-BD-024133,CUST-BD-02296,Shayla Banik,41,Female,VIP-Platinum,Regular,Rajshahi,Bogura,2021-01-26,2021,1,January,Q1,4,Tuesday,Winter Season,Agriculture,Seed Company,Large Enterprise,1714,1896638976.97,Vegetable Seeds,1,21076.98,21076.98,12.87,2712.61,18364.37,8.21,1507.71,Cash,Online Website,2,On-Time,No,,23,303,467045.48,Email,Flash Sale,Medium,3.8
TXN-BD-024134,CUST-BD-01648,Toma Saha,46,Female,High-Value,Churned-Risk,Rangpur,Dinajpur,2023-10-01,2023,10,October,Q4,39,Sunday,Regular Season,Fashion & Apparel,Footwear,Large Enterprise,4049,8316328732.16,Shoes,7,8635.85,60450.95,16.66,10071.13,50379.82,46.07,23209.98,Cash,Online Website,8,On-Time,No,,23,117,302748.83,Word of Mouth,,High,4.4
TXN-BD-024135,CUST-BD-00399,Shamima Bhuiyan,33,Female,Moderate-Spender,Regular,Khulna,Bagerhat,2022-07-30,2022,7,July,Q3,30,Saturday,Rainy Season,Education,Vocational Training,SME,14,12125276.08,Exam Fee,2,16923.84,33847.68,24.66,8346.84,25500.84,24.76,6314.01,Cash,Mobile App,2,On-Time,No,,9,315,42554.06,Email,Referral Bonus,Low,4.8
TXN-BD-024136,CUST-BD-01608,Rahela Talukder,54,Female,Moderate-Spender,New,Mymensingh,Jamalpur,2022-05-15,2022,5,May,Q2,19,Sunday,Regular Season,Real Estate,Commercial Space,Large Enterprise,4168,31942322102.19,Parking Space,1,1569356.07,1569356.07,6.04,94789.11,1474566.96,27.98,412583.84,bKash,WhatsApp Order,3,On-Time,No,,2,91,65583.78,SMS Marketing,Seasonal Discount,Low,3.9
TXN-BD-024137,CUST-BD-00947,Tasnim Talukder,18,Female,High-Value,Loyal,Khulna,Jessore,2024-01-29,2024,1,January,Q1,5,Monday,Winter Season,Garments & RMG,Knit Factory,SME,26,19776410.8,Jacket,1,6611.24,6611.24,28.6,1890.81,4720.43,21.05,993.65,Cash,In-Store,0,In-Store Pickup,No,,2,7,155416.07,Influencer,Flash Sale,Low,4.5
TXN-BD-024138,CUST-BD-03358,Shamima Sheikh,18,Female,Moderate-Spender,Regular,Khulna,Chuadanga,2023-02-13,2023,2,February,Q1,7,Monday,Winter Season,Garments & RMG,Knit Factory,SME,38,45320557.04,Kids Wear,1,1946.01,1946.01,13.27,258.24,1687.77,19.67,331.98,Nagad,Online Website,10,On-Time,No,,3,243,77265.89,Social Media,Flash Sale,Out-of-Stock,4.0
TXN-BD-024139,CUST-BD-02988,Fatema Ghosh,36,Female,VIP-Platinum,Churned-Risk,Barisal,Bhola,2023-11-18,2023,11,November,Q4,46,Saturday,Year-End & Winter Sale,Healthcare,Medical Supplies,SME,14,46041563.69,Antibiotics,1,17458.03,17458.03,13.63,2379.53,15078.5,16.91,2549.77,Upay,Online Website,8,On-Time,No,,9,35,1456170.93,Social Media,,High,4.6
TXN-BD-024140,CUST-BD-04893,Mamun Dey,28,Male,Moderate-Spender,New,Barisal,Pirojpur,2021-01-27,2021,1,January,Q1,4,Wednesday,Winter Season,Education,University,Startup,6,3556733.95,Admission Fee,4,15605.66,62422.64,16.79,10480.76,51941.88,30.28,15728.0,Cash,WhatsApp Order,9,On-Time,No,,16,217,69104.64,Word of Mouth,Loyalty Reward,High,4.2
TXN-BD-024141,CUST-BD-02704,Toma Paul,47,Female,VIP-Platinum,Regular,Rajshahi,Rajshahi,2024-05-10,2024,5,May,Q2,19,Friday,Regular Season,Garments & RMG,Knit Factory,SME,37,51068121.07,Polo Shirt,10,8626.53,86265.3,19.12,16493.93,69771.37,11.78,8219.07,bKash,In-Store,0,In-Store Pickup,No,,19,298,818731.69,Newspaper,,Low,4.4
TXN-BD-024142,CUST-BD-03013,Meghla Sikder,19,Female,Moderate-Spender,Regular,Khulna,Jessore,2024-10-28,2024,10,October,Q4,44,Monday,Regular Season,Banking & Finance,MFI,Startup,24,38778471.14,Insurance Premium,2,528993.12,1057986.24,10.73,113521.92,944464.32,28.3,267283.4,bKash,Facebook/Social Media,13,On-Time,No,,4,78,41075.65,SMS Marketing,,High,3.6
TXN-BD-024143,CUST-BD-02539,Tanvir Khan,20,Male,Moderate-Spender,Regular,Chittagong,Feni,2022-06-28,2022,6,June,Q2,26,Tuesday,Rainy Season,Real Estate,Property Management,Large Enterprise,4078,37745387473.64,Commercial Space,1,3687877.62,3687877.62,9.37,345554.13,3342323.49,15.95,533100.6,Nagad,Phone Order,12,Cancelled,No,,15,119,28345.6,,Ramadan Special,High,2.8
TXN-BD-024144,CUST-BD-03810,Rahim Roy,44,Male,Low-Engagement,Loyal,Dhaka,Dhaka,2022-04-14,2022,4,April,Q2,15,Thursday,Eid-ul-Fitr Season,Telecom,Recharge Shop,SME,23,65251093.5,Router,3,4625.84,13877.52,0.64,88.82,13788.7,47.62,6566.18,DBBL Nexus,Mobile App,14,On-Time,Yes,Damaged in Transit,18,208,2719.45,Referral,Pohela Boishakh Sale,High,1.4
TXN-BD-024145,CUST-BD-02344,Shahid Mondal,28,Male,VIP-Platinum,Regular,Barisal,Bhola,2021-05-22,2021,5,May,Q2,20,Saturday,Regular Season,Transportation,Ride Sharing,SME,14,13417745.24,Subscription Plan,4,5936.46,23745.84,32.32,7674.66,16071.18,16.9,2716.03,bKash,In-Store,0,In-Store Pickup,No,,13,173,540474.63,Referral,Flash Sale,High,4.5
TXN-BD-024146,CUST-BD-01269,Fatema Saha,26,Female,Low-Engagement,New,Mymensingh,Netrokona,2021-02-13,2021,2,February,Q1,6,Saturday,Winter Season,Education,E-Learning,Startup,12,4180367.9,Monthly Tuition,1,10534.24,10534.24,18.0,1896.16,8638.08,20.68,1786.35,Rocket,Online Website,14,On-Time,No,,22,30,6479.76,Social Media,Eid Festival Sale,Medium,3.8
TXN-BD-024147,CUST-BD-03913,Mahabub Nath,47,Male,Moderate-Spender,New,Khulna,Khulna,2024-07-12,2024,7,July,Q3,28,Friday,Rainy Season,Education,E-Learning,SME,37,38027341.3,Monthly Tuition,5,2286.51,11432.55,14.52,1660.01,9772.54,49.35,4822.75,Nagad,WhatsApp Order,1,On-Time,No,,22,165,31353.44,Referral,Year-End Clearance,Low,4.0
TXN-BD-024148,CUST-BD-03049,Mitu Begum,40,Female,Moderate-Spender,Regular,Chittagong,Chandpur,2024-11-28,2024,11,November,Q4,48,Thursday,Year-End & Winter Sale,Garments & RMG,Knit Factory,Social Enterprise,87,76500552.98,Jeans (Export),5,4870.25,24351.25,4.1,998.4,23352.85,10.52,2456.72,Cash,In-Store,0,In-Store Pickup,No,,17,258,24950.38,Email,Eid Festival Sale,High,3.0
TXN-BD-024149,CUST-BD-03404,Shafiq Ghosh,33,Male,High-Value,Loyal,Rajshahi,Bogura,2023-03-14,2023,3,March,Q1,11,Tuesday,Pohela Boishakh Period,Telecom,Device Reseller,Startup,12,33660358.47,Voice Bundle,1,3711.07,3711.07,15.6,578.93,3132.14,29.39,920.54,Visa Card,Facebook/Social Media,3,On-Time,No,,8,274,397716.18,Email,Eid Festival Sale,Medium,3.6
TXN-BD-024150,CUST-BD-04159,Naim Mondal,27,Male,Low-Engagement,Regular,Khulna,Khulna,2023-01-27,2023,1,January,Q1,4,Friday,Winter Season,IT Services,Web Development,Startup,19,22523187.65,Cloud Hosting,2,447483.63,894967.26,18.65,166911.39,728055.87,31.7,230793.71,MasterCard,WhatsApp Order,4,Cancelled,No,,9,52,11046.85,SMS Marketing,Loyalty Reward,High,3.2
TXN-BD-024151,CUST-BD-02017,Siam Saha,31,Male,Low-Engagement,Churned-Risk,Chittagong,Chittagong,2021-05-26,2021,5,May,Q2,21,Wednesday,Regular Season,Telecom,Device Reseller,Large Enterprise,3075,10565343227.91,Data Package,3,920.96,2762.88,18.15,501.46,2261.42,29.72,672.09,bKash,Online Website,10,On-Time,No,,6,81,18363.73,Email,Ramadan Special,High,4.7
TXN-BD-024152,CUST-BD-00743,Mitu Mia,27,Female,High-Value,Loyal,Mymensingh,Sherpur,2023-06-24,2023,6,June,Q2,25,Saturday,Rainy Season,Garments & RMG,Accessories Supplier,Social Enterprise,54,26699022.72,Jacket,3,1427.63,4282.89,20.55,880.13,3402.76,14.62,497.48,Rocket,Facebook/Social Media,3,Delayed,No,,10,325,127040.59,TV Advertisement,Eid Festival Sale,High,3.3
TXN-BD-024153,CUST-BD-02500,Sohel Islam,39,Male,High-Value,Regular,Rangpur,Rangpur,2021-07-11,2021,7,July,Q3,27,Sunday,Rainy Season,Fashion & Apparel,Footwear,SME,18,39412144.63,Handbag,1,4868.32,4868.32,16.65,810.58,4057.74,33.9,1375.57,Nagad,In-Store,0,In-Store Pickup,No,,16,284,359394.02,Referral,New Customer Offer,High,2.8
TXN-BD-024154,CUST-BD-03439,Mou Khan,19,Female,Moderate-Spender,Reactivated,Rajshahi,Natore,2022-12-11,2022,12,December,Q4,49,Sunday,Year-End & Winter Sale,Healthcare,Clinic,SME,6,8005789.1,MRI Scan,1,54242.03,54242.03,7.29,3954.24,50287.79,25.05,12597.09,Cash,Phone Order,12,On-Time,No,,18,341,64298.01,Newspaper,Seasonal Discount,High,4.8
TXN-BD-024155,CUST-BD-02840,Lamiya Hossain,33,Female,Low-Engagement,Churned-Risk,Dhaka,Narayanganj,2024-07-09,2024,7,July,Q3,28,Tuesday,Rainy Season,E-Commerce,Online Marketplace,MNC,14314,59821776345.21,Kitchen Accessories,1,38183.39,38183.39,8.19,3127.22,35056.17,13.91,4876.31,Nagad,Mobile App,12,Delayed,No,,6,71,13499.36,Social Media,,High,2.5
TXN-BD-024156,CUST-BD-01990,Nusrat Paul,40,Female,Moderate-Spender,Regular,Rajshahi,Natore,2022-05-28,2022,5,May,Q2,21,Saturday,Regular Season,Fashion & Apparel,Accessories,Startup,9,7179626.4,Sandals,4,391.22,1564.88,16.63,260.24,1304.64,41.38,539.86,Cheque,Online Website,14,On-Time,No,,6,337,27012.06,Social Media,Loyalty Reward,Medium,3.8
TXN-BD-024157,CUST-BD-02141,Tasnim Molla,36,Female,High-Value,Loyal,Mymensingh,Sherpur,2024-11-19,2024,11,November,Q4,47,Tuesday,Year-End & Winter Sale,Education,University,SME,36,47247682.13,Admission Fee,1,28674.94,28674.94,9.13,2618.02,26056.92,53.18,13857.07,bKash,Mobile App,10,Delayed,No,,22,323,483950.29,SMS Marketing,Year-End Clearance,High,3.8
TXN-BD-024158,CUST-BD-01325,Belal Mondal,35,Male,Low-Engagement,New,Barisal,Barisal,2024-07-21,2024,7,July,Q3,29,Sunday,Rainy Season,Transportation,Logistics,Large Enterprise,823,4414847011.29,Subscription Plan,2,6397.72,12795.44,0.87,111.32,12684.12,18.28,2318.66,Cash,In-Store,0,In-Store Pickup,No,,9,263,18291.03,Social Media,Flash Sale,High,3.2
TXN-BD-024159,CUST-BD-01760,Tasnim Paul,50,Female,Moderate-Spender,Regular,Barisal,Bhola,2021-04-11,2021,4,April,Q2,14,Sunday,Eid-ul-Fitr Season,IT Services,Freelancing Agency,SME,12,30517036.93,Data Entry,4,36387.06,145548.24,10.22,14875.03,130673.21,59.79,78129.51,Cash,Mobile App,5,On-Time,No,,16,191,69876.52,Referral,,High,4.2
TXN-BD-024160,CUST-BD-03249,Liton Islam,37,Male,Moderate-Spender,Regular,Rajshahi,Sirajganj,2023-09-25,2023,9,September,Q3,39,Monday,Post-Eid Regular,Electronics,Electronics Accessories,SME,35,62476867.43,Earphone,1,112549.7,112549.7,6.29,7079.38,105470.32,11.63,12266.2,bKash,In-Store,0,In-Store Pickup,No,,22,118,70161.6,Social Media,New Customer Offer,Low,4.5
TXN-BD-024161,CUST-BD-02394,Nusrat Banik,27,Female,Moderate-Spender,Loyal,Khulna,Chuadanga,2022-08-21,2022,8,August,Q3,33,Sunday,Eid-ul-Adha Season,Food & Beverage,Restaurant,SME,37,53273698.4,Pizza,4,282.33,1129.32,7.41,83.68,1045.64,20.89,218.43,bKash,In-Store,0,In-Store Pickup,No,,6,67,58345.83,SMS Marketing,,Medium,2.9
TXN-BD-024162,CUST-BD-01827,Sabrina Sarkar,21,Female,Low-Engagement,Loyal,Mymensingh,Sherpur,2024-07-05,2024,7,July,Q3,27,Friday,Rainy Season,Garments & RMG,Woven Factory,SME,39,45250810.2,Jeans (Export),1,4106.86,4106.86,6.03,247.64,3859.22,11.45,441.88,MasterCard,Phone Order,6,Delayed,No,,10,18,7816.29,Word of Mouth,Eid Festival Sale,Medium,3.9
TXN-BD-024163,CUST-BD-02589,Nasreen Ahmed,25,Female,Moderate-Spender,Regular,Chittagong,Chittagong,2022-04-15,2022,4,April,Q2,15,Friday,Eid-ul-Fitr Season,Banking & Finance,Investment Firm,Social Enterprise,12,24822370.13,Credit Card,1,467738.35,467738.35,5.78,27035.28,440703.07,21.31,93913.82,Bank Transfer,WhatsApp Order,8,Cancelled,No,,9,29,32809.61,Social Media,,High,3.5
TXN-BD-024164,CUST-BD-04401,Jamal Akter,40,Male,Low-Engagement,Regular,Dhaka,Narsingdi,2022-05-17,2022,5,May,Q2,20,Tuesday,Regular Season,Retail,General Store,Startup,13,9766655.48,Flour (kg),1,3107.08,3107.08,1.03,32.0,3075.08,7.78,239.24,Nexus Card,In-Store,0,In-Store Pickup,No,,16,172,11512.95,Word of Mouth,,High,4.0
TXN-BD-024165,CUST-BD-04279,Sabbir Mondal,34,Male,Moderate-Spender,Reactivated,Khulna,Khulna,2023-01-20,2023,1,January,Q1,3,Friday,Winter Season,Telecom,Device Reseller,Startup,23,60547024.75,International Call Pack,10,407.53,4075.3,5.68,231.48,3843.82,40.78,1567.51,Nagad,Facebook/Social Media,5,Cancelled,No,,2,130,61945.38,Email,Pohela Boishakh Sale,Low,3.9
TXN-BD-024166,CUST-BD-04459,Rahim Das,18,Male,Moderate-Spender,Loyal,Chittagong,Comilla,2021-02-18,2021,2,February,Q1,7,Thursday,Winter Season,Fashion & Apparel,Accessories,MNC,2513,19266557677.65,T-Shirt,4,3546.85,14187.4,23.51,3335.46,10851.94,45.23,4908.33,Nexus Card,Online Website,13,On-Time,No,,14,226,54233.3,Social Media,Referral Bonus,Medium,4.8
TXN-BD-024167,CUST-BD-01069,Popy Majumder,29,Female,Low-Engagement,New,Khulna,Jessore,2021-06-29,2021,6,June,Q2,26,Tuesday,Rainy Season,Food & Beverage,Tea Stall,Large Enterprise,611,1477973595.66,Tea,1,1182.26,1182.26,0.36,4.26,1178.0,18.32,215.81,Cheque,Mobile App,7,On-Time,No,,23,299,15194.14,SMS Marketing,Seasonal Discount,High,4.0
TXN-BD-024168,CUST-BD-01885,Zubayer Ahmed,34,Male,Moderate-Spender,Loyal,Khulna,Bagerhat,2023-11-13,2023,11,November,Q4,46,Monday,Year-End & Winter Sale,E-Commerce,Online Marketplace,Large Enterprise,4905,14702522879.43,Books,9,23701.64,213314.76,6.09,12990.87,200323.89,19.19,38442.15,Cheque,Facebook/Social Media,1,On-Time,No,,8,225,11420.97,Newspaper,,Medium,4.5
TXN-BD-024169,CUST-BD-04698,Sabbir Islam,50,Male,Moderate-Spender,Loyal,Barisal,Barisal,2024-09-23,2024,9,September,Q3,39,Monday,Post-Eid Regular,IT Services,Web Development,SME,10,37449024.67,SEO Service,4,327668.36,1310673.44,6.91,90567.53,1220105.91,43.42,529769.99,bKash,In-Store,0,In-Store Pickup,No,,11,202,26783.23,Email,,Low,3.1
TXN-BD-024170,CUST-BD-00530,Sazzad Molla,24,Male,Low-Engagement,Churned-Risk,Rangpur,Lalmonirhat,2022-05-27,2022,5,May,Q2,21,Friday,Regular Season,Electronics,Home Appliances,Startup,20,21138020.43,Washing Machine,1,128530.54,128530.54,0.9,1156.77,127373.77,14.7,18723.94,Cash,In-Store,0,In-Store Pickup,No,,20,305,13467.33,TV Advertisement,Loyalty Reward,High,2.8
TXN-BD-024171,CUST-BD-00117,Hussain Mia,34,Male,Moderate-Spender,Regular,Rajshahi,Sirajganj,2021-09-16,2021,9,September,Q3,37,Thursday,Post-Eid Regular,Transportation,Courier Service,Social Enterprise,26,23363494.2,Ride Fare,1,3871.33,3871.33,4.84,187.37,3683.96,19.98,736.06,Visa Card,Facebook/Social Media,1,On-Time,No,,15,122,73898.03,SMS Marketing,,High,4.4
TXN-BD-024172,CUST-BD-04757,Jannatul Saha,18,Female,Moderate-Spender,Reactivated,Mymensingh,Sherpur,2024-04-01,2024,4,April,Q2,14,Monday,Eid-ul-Fitr Season,Agriculture,Agro Processing,Large Enterprise,752,1568846212.36,Hybrid Rice Seeds,1,24295.31,24295.31,2.38,578.23,23717.08,10.45,2478.43,MasterCard,In-Store,0,In-Store Pickup,No,,18,67,49913.46,Word of Mouth,Referral Bonus,Medium,4.0
TXN-BD-024173,CUST-BD-03106,Kaniz Ghosh,39,Female,Moderate-Spender,New,Rajshahi,Natore,2023-01-22,2023,1,January,Q1,3,Sunday,Winter Season,Retail,General Store,SME,24,44999697.71,Cooking Oil (L),2,259.59,519.18,5.43,28.19,490.99,13.99,68.69,Cash,In-Store,0,In-Store Pickup,No,,1,95,35855.03,Social Media,,Low,3.3
TXN-BD-024174,CUST-BD-04700,Mitu Ahmed,29,Female,Moderate-Spender,Regular,Barisal,Patuakhali,2022-09-29,2022,9,September,Q3,39,Thursday,Post-Eid Regular,E-Commerce,B2C Platform,Large Enterprise,4892,21637421058.05,Kitchen Accessories,2,41395.41,82790.82,8.61,7128.29,75662.53,14.72,11137.52,Visa Card,Mobile App,7,On-Time,No,,1,188,38613.33,Newspaper,Eid Festival Sale,Medium,3.9
TXN-BD-024175,CUST-BD-01019,Rahim Biswas,31,Male,High-Value,Regular,Dhaka,Manikganj,2024-11-15,2024,11,November,Q4,46,Friday,Year-End & Winter Sale,Retail,Convenience Store,Large Enterprise,1013,1762892941.86,Flour (kg),1,480.38,480.38,13.0,62.45,417.93,12.47,52.12,Dutch-Bangla MFS,Phone Order,0,Delayed,No,,7,341,344296.74,SMS Marketing,,Medium,2.7
TXN-BD-024176,CUST-BD-00360,Kaniz Rahman,25,Female,High-Value,Churned-Risk,Rangpur,Gaibandha,2022-04-13,2022,4,April,Q2,15,Wednesday,Eid-ul-Fitr Season,Real Estate,Land Broker,Startup,18,39305637.47,Commercial Space,1,183616.52,183616.52,15.78,28974.69,154641.83,20.07,31036.62,Visa Card,Mobile App,8,Delayed,No,,19,140,256306.11,SMS Marketing,,High,2.2
TXN-BD-024177,CUST-BD-02101,Shahid Hawlader,39,Male,Low-Engagement,Churned-Risk,Chittagong,Cox's Bazar,2021-03-03,2021,3,March,Q1,9,Wednesday,Pohela Boishakh Period,Education,Vocational Training,Startup,10,7065710.97,Exam Fee,1,36417.31,36417.31,2.69,979.63,35437.68,24.94,8838.16,Cash,Agent/Reseller,7,On-Time,No,,20,37,8018.16,Social Media,,High,4.6
TXN-BD-024178,CUST-BD-01328,Tania Majumder,33,Female,High-Value,Regular,Rajshahi,Bogura,2021-12-11,2021,12,December,Q4,49,Saturday,Year-End & Winter Sale,IT Services,Software Company,SME,18,26344834.56,Software License,1,496613.71,496613.71,12.6,62573.33,434040.38,49.94,216759.77,Cash,Mobile App,10,Delayed,No,,22,137,458470.67,SMS Marketing,Referral Bonus,Low,2.0
TXN-BD-024179,CUST-BD-01333,Shayla Mia,32,Female,High-Value,Loyal,Khulna,Satkhira,2024-08-03,2024,8,August,Q3,31,Saturday,Eid-ul-Adha Season,Garments & RMG,Knit Factory,SME,10,17121534.1,Ladies Blouse,2,265.72,531.44,14.48,76.95,454.49,22.69,103.12,Nexus Card,Online Website,10,On-Time,No,,21,341,441074.92,Influencer,Referral Bonus,High,3.9
TXN-BD-024180,CUST-BD-00560,Rafi Ghosh,29,Male,Moderate-Spender,Regular,Chittagong,Chittagong,2024-01-20,2024,1,January,Q1,3,Saturday,Winter Season,Real Estate,Housing Developer,SME,38,75694381.02,Land Plot,1,3159348.57,3159348.57,4.83,152596.54,3006752.03,36.48,1096863.14,Visa Card,Mobile App,6,On-Time,No,,2,276,75575.56,TV Advertisement,Referral Bonus,Medium,4.6
TXN-BD-024181,CUST-BD-00036,Nasreen Ghosh,20,Female,Low-Engagement,Churned-Risk,Barisal,Bhola,2022-09-07,2022,9,September,Q3,36,Wednesday,Post-Eid Regular,Transportation,Logistics,Startup,7,4931769.02,Ride Fare,2,5309.91,10619.82,12.6,1338.1,9281.72,17.47,1621.52,Bank Transfer,Online Website,6,On-Time,No,,23,259,3997.19,Referral,Eid Festival Sale,Out-of-Stock,4.1
TXN-BD-024182,CUST-BD-03578,Shahid Banik,27,Male,Low-Engagement,New,Rangpur,Gaibandha,2024-12-07,2024,12,December,Q4,49,Saturday,Year-End & Winter Sale,Healthcare,Pharmacy,SME,19,22619198.72,Antacid,8,40061.52,320492.16,2.1,6730.34,313761.82,16.78,52649.23,Cash,Phone Order,7,Delayed,No,,14,342,15526.96,Social Media,,Medium,2.5
TXN-BD-024183,CUST-BD-02908,Sazzad Khan,21,Male,Moderate-Spender,New,Rangpur,Lalmonirhat,2021-11-21,2021,11,November,Q4,46,Sunday,Year-End & Winter Sale,Healthcare,Diagnostic Center,SME,33,53589212.35,Antibiotics,1,12468.15,12468.15,12.27,1529.84,10938.31,17.98,1966.71,Nagad,Mobile App,3,On-Time,No,,11,190,32405.85,SMS Marketing,,Medium,4.4
TXN-BD-024184,CUST-BD-04579,Arif Sheikh,28,Male,High-Value,Regular,Khulna,Khulna,2024-10-03,2024,10,October,Q4,40,Thursday,Regular Season,Garments & RMG,Export Garments,SME,28,15947575.41,Workwear,1,2001.91,2001.91,21.5,430.41,1571.5,17.94,281.93,bKash,Mobile App,3,On-Time,No,,19,119,310020.57,Social Media,New Customer Offer,High,4.4
TXN-BD-024185,CUST-BD-03244,Jannatul Dey,47,Female,Low-Engagement,New,Barisal,Pirojpur,2022-10-15,2022,10,October,Q4,41,Saturday,Regular Season,Electronics,Home Appliances,MNC,16870,87236329296.41,Smart TV,1,45843.95,45843.95,8.57,3928.83,41915.12,18.73,7850.7,MasterCard,Facebook/Social Media,11,Cancelled,No,,8,166,8762.04,Social Media,Flash Sale,High,3.7
TXN-BD-024186,CUST-BD-03718,Sohel Ghosh,62,Male,Low-Engagement,Loyal,Chittagong,Cox's Bazar,2023-10-05,2023,10,October,Q4,40,Thursday,Regular Season,Electronics,Home Appliances,SME,45,124850950.79,Earphone,1,114510.67,114510.67,1.24,1419.93,113090.74,19.5,22052.69,bKash,Online Website,7,On-Time,No,,23,119,12885.32,Influencer,,High,4.2
TXN-BD-024187,CUST-BD-00969,Lamiya Mondal,34,Female,Low-Engagement,Reactivated,Barisal,Bhola,2024-02-17,2024,2,February,Q1,7,Saturday,Winter Season,Fashion & Apparel,Footwear,Large Enterprise,3908,12112444969.54,Formal Shirt,3,3477.06,10431.18,0.24,25.03,10406.15,46.68,4857.59,Nagad,In-Store,0,In-Store Pickup,Yes,Damaged in Transit,6,105,12705.96,Influencer,,Medium,1.5
TXN-BD-024188,CUST-BD-03184,Rupa Das,31,Female,Moderate-Spender,New,Rangpur,Lalmonirhat,2024-10-18,2024,10,October,Q4,42,Friday,Regular Season,Food & Beverage,Fast Food,Large Enterprise,1057,2272823519.79,Pastry,2,1298.24,2596.48,2.4,62.32,2534.16,33.54,849.96,Cash,Phone Order,9,Delayed,No,,9,131,61598.54,Email,,Low,2.7
TXN-BD-024189,CUST-BD-04329,Shamima Mia,55,Female,Moderate-Spender,Regular,Rajshahi,Natore,2022-09-12,2022,9,September,Q3,37,Monday,Post-Eid Regular,Telecom,Mobile Operator,Large Enterprise,2225,8424544406.6,Broadband Plan,2,2656.97,5313.94,7.75,411.83,4902.11,26.75,1311.31,Nagad,In-Store,0,In-Store Pickup,No,,1,183,67453.28,SMS Marketing,,Medium,3.6
TXN-BD-024190,CUST-BD-02356,Tanvir Mia,38,Male,Moderate-Spender,Regular,Mymensingh,Netrokona,2023-03-03,2023,3,March,Q1,9,Friday,Pohela Boishakh Period,Food & Beverage,Fast Food,Large Enterprise,1096,3511127316.12,Pizza,1,1279.49,1279.49,16.71,213.8,1065.69,37.19,396.33,Rocket,Facebook/Social Media,1,On-Time,No,,24,21,62563.26,Social Media,Loyalty Reward,High,4.0
TXN-BD-024191,CUST-BD-02559,Mou Molla,38,Female,High-Value,Regular,Sylhet,Sylhet,2022-04-23,2022,4,April,Q2,16,Saturday,Eid-ul-Fitr Season,IT Services,Digital Marketing,SME,45,59928642.76,Mobile App,1,277008.34,277008.34,19.32,53518.01,223490.33,33.32,74466.98,Cash,Phone Order,8,On-Time,No,,9,162,486453.45,Referral,Referral Bonus,High,4.8
TXN-BD-024192,CUST-BD-01098,Rahela Akter,18,Female,Low-Engagement,Churned-Risk,Khulna,Chuadanga,2021-08-16,2021,8,August,Q3,33,Monday,Eid-ul-Adha Season,Education,E-Learning,Startup,18,11905118.96,Course Material,1,7266.27,7266.27,4.5,326.98,6939.29,34.71,2408.63,bKash,Phone Order,8,On-Time,No,,11,363,2882.26,Social Media,Ramadan Special,High,4.3
TXN-BD-024193,CUST-BD-01136,Rupa Dey,46,Female,Moderate-Spender,Regular,Sylhet,Sylhet,2022-04-23,2022,4,April,Q2,16,Saturday,Eid-ul-Fitr Season,IT Services,Freelancing Agency,SME,20,44681855.04,Cloud Hosting,2,337045.48,674090.96,5.21,35120.14,638970.82,61.18,390922.35,bKash,In-Store,0,In-Store Pickup,No,,23,9,21200.21,Email,,High,3.0
